tr, amp, labels
103.103,3627.7,carbon
91.2968,9142.04,carbon
223.638,9876.24,alpha
105.883,6181.03,carbon
169.208,9387.52,alpha
98.3193,8786.47,carbon
94.7577,12108.8,carbon
113.025,5807.88,carbon
89.0621,8488.36,carbon
100.739,7848.96,carbon
98.016,3994.72,carbon
98.3496,4795.91,carbon
90.6226,5209.38,carbon
100.079,11926.8,carbon
97.0175,4298.83,carbon
96.8808,7737.97,carbon
101.807,9418.15,carbon
99.4316,5881.84,carbon
205.394,10287.6,alpha
95.2711,6611.21,carbon
93.5828,8201.89,carbon
224.74,9827.08,alpha
90.2706,5026.74,carbon
208.999,9579.51,alpha
101.119,10070.2,carbon
106.295,7791.02,carbon
100.774,8862.79,carbon
100.639,5948.49,carbon
230.149,9554.88,alpha
102.67,6702.31,carbon
99.4791,8620.91,carbon
99.2357,10847.2,carbon
107.85,6777.41,carbon
216.823,8673.78,alpha
92.2078,6337.66,carbon
203.239,9677.92,alpha
203.931,9607.6,alpha
102.877,9409.8,carbon
95.5373,6227.71,carbon
104.858,3868.42,carbon
103.147,7015.03,carbon
95.3747,6596.21,carbon
94.5176,11299,carbon
107.413,5306.9,carbon
95.5304,14898.4,carbon
86.4584,4257.67,carbon
117.918,4318.49,carbon
101.711,9027.47,carbon
112.769,10455,carbon
93.0411,3785.17,carbon
98.3756,15044.8,carbon
199.757,8939.97,alpha
219.02,10143.9,alpha
105.91,7846.44,carbon
103.774,6398.65,carbon
94.6377,5206.79,carbon
108.147,8383.05,carbon
174.644,9846.44,alpha
99.8692,4459.56,carbon
95.1321,6731.82,carbon
185.861,4566.2,alpha
92.0042,5328.74,carbon
191.923,10645.6,alpha
187.436,10482,alpha
101.258,15357.5,carbon
102.837,10283.1,carbon
98.1437,16071.2,carbon
97.6546,4718.8,carbon
100.727,5007.44,carbon
94.5666,10020.8,carbon
82.4129,4500.82,carbon
103.842,10557.3,carbon
207.681,9422.78,alpha
95.2384,10124,carbon
96.1255,12819.9,carbon
105.078,11691.1,carbon
87.062,4580.13,carbon
100.242,8485.78,carbon
98.0077,5823.22,carbon
103.447,8499.27,carbon
103.899,7507.69,carbon
102.453,17218.1,carbon
94.4111,10238.3,carbon
94.855,5051.96,carbon
221.447,9507.87,alpha
153.574,9002.92,alpha
151.562,9878.3,alpha
113.683,9526.76,carbon
94.0332,6342.21,carbon
102.998,9578.78,carbon
97.2993,5087.03,carbon
88.3281,4990.62,carbon
90.8897,8422.78,carbon
209.116,19856.1,2alphas
175.72,9225.72,alpha
109.652,4725.44,carbon
93.0084,8294.74,carbon
98.3571,9358.33,carbon
102.474,3702.2,carbon
99.2705,7208.26,carbon
96.8036,3680.77,carbon
214.42,11642.5,alpha
99.4296,8396.42,carbon
97.5402,8010.83,carbon
103.451,21626.1,carbon
99.375,6834.67,carbon
209.017,20135.2,2alphas
134.514,9921.66,alpha
103.133,5693.72,carbon
102.287,5430.66,carbon
105.338,16392.9,carbon
133.192,10334.5,alpha
105.128,6853.12,carbon
92.9673,5111.63,carbon
101.456,15692.7,carbon
101.779,8779.38,carbon
98.5542,9702.13,carbon
99.0384,11143.4,carbon
93.357,4766.75,carbon
108.579,10849.8,carbon
99.4555,10675,carbon
93.3232,6049.35,carbon
95.9573,8946.13,carbon
101.894,12070.4,carbon
96.1027,8848.15,carbon
133.016,10082.4,alpha
102.314,7139.1,carbon
94.9106,4066.07,carbon
104.184,7482.71,carbon
105.236,14548.8,carbon
97.0915,4748.41,carbon
93.9545,11118.2,carbon
188.559,10942.2,alpha
100.089,8702.21,carbon
107.247,6406.39,carbon
105.378,6190.59,carbon
102.051,7067.07,carbon
199.88,9079.49,alpha
106.669,9937,carbon
99.9593,8293,carbon
101.406,5755.08,carbon
97.208,11354.7,carbon
102.12,4641.14,carbon
96.6039,15836,carbon
185.817,10336.8,alpha
95.5166,5435.06,carbon
88.7312,4437.88,carbon
208.851,9113.06,alpha
98.5793,9958.43,carbon
79.5293,3847.84,carbon
103.333,9951.36,carbon
97.2073,3792.65,carbon
98.2952,21194.3,carbon
98.6549,12328.1,carbon
97.5116,17105.2,carbon
94.213,5363.31,carbon
215.451,10259.8,alpha
94.2384,6795.72,carbon
99.8627,4068.06,carbon
229.511,9317.59,alpha
92.185,6190.6,carbon
210.084,9762.65,alpha
98.564,11098,carbon
246.068,10425.7,alpha
88.7544,3774.6,carbon
101.502,8628.49,carbon
102.888,5690.14,carbon
97.6248,11771.4,carbon
98.7811,7866.75,carbon
197.931,10253.2,alpha
87.9838,5400.1,carbon
104.437,13835.4,carbon
107.607,6452.2,carbon
84.6515,7683.53,carbon
138.08,9274.71,alpha
188.481,10245.3,alpha
103.386,8111.87,carbon
182.882,9920.74,alpha
99.8421,8334.96,carbon
161.513,19411.3,2alphas
95.6921,20924.4,carbon
204.759,9174.67,alpha
220.209,10474.4,alpha
84.5262,4720.48,carbon
95.4232,7057.24,carbon
196.799,9362.4,alpha
101.343,7579.19,carbon
91.5239,4105.79,carbon
90.3199,12049.1,carbon
94.8597,5634.89,carbon
96.3601,4673.83,carbon
149.586,9905.64,alpha
175.273,8872.63,alpha
103.639,9215.33,carbon
110.425,4241.58,carbon
206.949,9850.65,alpha
92.2905,9574.91,carbon
99.262,9729.46,carbon
103.859,10638.6,carbon
158.136,5498.23,others
105.321,12564.9,carbon
104.052,6793.23,carbon
105.327,10008.8,carbon
97.1354,7873.23,carbon
99.9917,11454.9,carbon
88.8488,7539.63,carbon
94.844,5686.98,carbon
104.862,10017.8,carbon
86.9261,5943.75,carbon
88.3975,8472.65,carbon
106.991,8527.44,carbon
88.1382,5185.08,carbon
126.92,5522.56,carbon
135.69,4121.81,carbon
109.062,7025.53,carbon
98.6408,12135.4,carbon
215.147,11005.9,alpha
90.0094,7985.06,carbon
93.347,7825.41,carbon
98.4376,32527.9,carbon
98.672,9936.24,carbon
92.3891,7797.82,carbon
102.618,8279.63,carbon
98.3295,6958.9,carbon
98.6444,15351.9,carbon
97.6693,13215,carbon
107.802,9128.04,carbon
100.368,7012.81,carbon
100.083,5468.82,carbon
105.029,5672,carbon
243.611,10223.4,alpha
99.4472,6660.34,carbon
98.8379,7163.84,carbon
97.4188,17146,carbon
94.8275,7114.04,carbon
100.498,5620.38,carbon
103.344,5324.4,carbon
109.477,3608.36,carbon
98.4452,4894.25,carbon
211.206,9698.42,alpha
102.716,6719.9,carbon
91.9068,6935.33,carbon
121.204,9791.25,alpha
98.9844,12165.9,carbon
86.6426,7274.08,carbon
99.0328,25448.5,carbon
107.125,10422,carbon
102.079,10044.6,carbon
93.5096,11047.9,carbon
105.625,11387.9,carbon
225.8,9691.21,alpha
188.038,6834.03,alpha
94.2385,3889.27,carbon
94.6625,10871.8,carbon
195.856,9208.43,alpha
99.9434,8736.69,carbon
121.835,9780.87,alpha
103.202,3622.2,carbon
94.1885,5247.03,carbon
87.4983,4214.77,carbon
113.032,8083.59,carbon
165.051,11265.3,alpha
91.7373,3983.8,carbon
96.2394,4390.09,carbon
101.562,4782.88,carbon
133.671,7405.03,carbon
97.2995,8826.43,carbon
101.633,8037.71,carbon
93.8435,10260.8,carbon
249.2,9337.98,alpha
180.885,10215.9,alpha
84.8433,4668.39,carbon
95.2797,11369.1,carbon
100.964,12544.3,carbon
104.034,6916.81,carbon
201.406,9201.41,alpha
100.913,5550.27,carbon
167.695,8133.64,alpha
100.197,7988.48,carbon
101.744,3855.49,carbon
176.578,9796.21,alpha
106.956,11367.1,carbon
209.174,9218.89,alpha
93.8732,7795.62,carbon
98.9047,4411.75,carbon
94.3987,5679.63,carbon
107.451,4406.55,carbon
82.4398,5052.36,carbon
209.597,9680.32,alpha
220.468,9961.92,alpha
115.486,4042.72,carbon
245.438,9137.87,alpha
104.008,13693.4,carbon
0,4236.73,others
119.204,9016.19,others
96.691,6787.24,carbon
100.83,4625.54,carbon
136.866,10310.1,alpha
98.7103,11450.9,carbon
101.117,6804.1,carbon
218.224,10692.2,alpha
96.9328,5247.14,carbon
98.3481,5683.28,carbon
237.487,7818.24,alpha
243.4,11413.7,alpha
108.918,9120.46,carbon
96.0264,4641.42,carbon
98.3521,7412.49,carbon
181.849,7355.91,alpha
105.796,3844.79,carbon
92.8124,6699.65,carbon
107.488,21575.9,carbon
208.266,10875.7,alpha
102.145,6194.26,carbon
102.598,12243.5,carbon
93.6646,4038.96,carbon
103.631,8278.42,carbon
97.0618,14044.7,carbon
102.299,6842.17,carbon
90.7472,5541.24,carbon
112.003,5164.51,carbon
256.795,9440.72,alpha
226.207,11191.5,alpha
103.65,4404.8,carbon
223.426,7790.42,alpha
127.15,9408.01,alpha
136.432,17621.4,2alphas
98.244,9976.67,carbon
84.9359,7746.39,carbon
162.001,10280.1,alpha
107.554,11144.1,carbon
96.6905,6154.74,carbon
95.9999,4546.82,carbon
81.629,3460.36,carbon
109.598,5516.46,carbon
101.113,8178.35,carbon
97.152,4282.5,carbon
106.032,6979.44,carbon
91.0195,7919.71,carbon
190.723,9520.2,alpha
217.265,8458.66,alpha
104.502,4264.12,carbon
166.424,19459.1,2alphas
102.495,8579.46,carbon
89.3805,6079.32,carbon
96.8396,6060.57,carbon
174.452,8960.4,alpha
106.384,5784.8,carbon
110.661,4628.07,carbon
98.048,10279.3,carbon
106.293,4085.12,carbon
112.685,13803,carbon
100.929,9527.2,carbon
157.697,10110.7,alpha
100.642,4058.17,carbon
90.3419,5625.18,carbon
101.162,10595.5,carbon
97.1947,11134.8,carbon
-20180.2,4302.4,others
98.2619,11625.4,carbon
96.5683,11825.3,carbon
101.802,5324.25,carbon
193.606,9526,alpha
102.56,6969.85,carbon
108.342,7380.49,carbon
81.5236,5198.56,carbon
147.952,10530.2,alpha
108.892,4184.42,carbon
100.071,3658.6,carbon
103.375,8437.27,carbon
90.2894,9708.23,carbon
99.2119,7065.01,carbon
96.6022,16736,carbon
96.0322,9744,carbon
244.804,9894.5,alpha
93.7916,8043.2,carbon
97.943,7745.51,carbon
103.805,8908.86,carbon
102.907,8056.82,carbon
107.254,5817.2,carbon
106.688,4383.09,carbon
197.383,10054.6,alpha
111.378,4633.62,carbon
102.457,9930.62,carbon
94.761,3772.71,carbon
293.858,7549.87,alpha
103.321,8939.49,carbon
98.3833,11777.5,carbon
207.699,10125.1,alpha
99.309,7775.24,carbon
91.066,9327.95,carbon
100.47,8434.63,carbon
91.5673,4874.08,carbon
96.9475,7901.6,carbon
105.82,10747.1,carbon
164.692,8152.69,alpha
97.265,5000.29,carbon
204.498,9325.55,alpha
96.3074,7066.75,carbon
106.424,10246.7,carbon
104.427,3894.42,carbon
100.242,7455.11,carbon
99.348,11653.5,carbon
93.6647,11009.3,carbon
96.1567,3781.24,carbon
98.0406,5298.64,carbon
96.7618,5417.35,carbon
97.8583,3564.94,carbon
107.314,20427.7,carbon
94.4814,4518.98,carbon
97.6638,9770.74,carbon
99.0956,4124.46,carbon
218.94,9488.51,alpha
101.366,6950.78,carbon
124.193,10098.9,alpha
96.2696,4833.69,carbon
96.9713,10188.9,carbon
96.8179,12920.4,carbon
102.396,8152.98,carbon
76.1354,4014.13,carbon
101.914,10328.4,carbon
104.627,6559.59,carbon
90.072,6996.45,carbon
219.871,10627.6,alpha
114.264,4084.49,carbon
213.805,8896.98,alpha
96.3437,17905.1,carbon
99.1844,11351.5,carbon
106.91,7806.34,carbon
89.1471,4458.38,carbon
96.7199,5491.56,carbon
105.632,8105.32,carbon
192.268,20511.1,2alphas
98.7582,5025.59,carbon
87.0735,5364.52,carbon
104.131,3939.26,carbon
100.112,22082.5,carbon
94.694,8924.89,carbon
91.4535,4040.48,carbon
102.532,6592.44,carbon
107.969,7207.68,carbon
99.1308,5092.31,carbon
102.053,8589.46,carbon
95.8314,7977.4,carbon
100.918,6919.86,carbon
102.321,12139.1,carbon
95.6581,4397.96,carbon
100.581,6842.14,carbon
102.051,9411.55,carbon
99.3244,29168.7,carbon
96.8643,8507.06,carbon
103.708,14447.6,carbon
97.7264,5954.35,carbon
108.419,5003.99,carbon
114.582,5063.15,carbon
99.6081,9045.38,carbon
95.6708,9553.62,carbon
95.1668,18537.4,carbon
100.277,5168.15,carbon
107.182,5784.94,carbon
91.4968,6760.37,carbon
109.816,7307.28,carbon
93.4776,7473.18,carbon
96.3091,6791.98,carbon
212.186,10424.2,alpha
104.078,5752.64,carbon
88.454,4782.89,carbon
108.155,11055.8,carbon
128.032,9211.01,alpha
90.5269,11121,carbon
94.2744,9221.77,carbon
101.727,9817.33,carbon
97.7664,8109.54,carbon
91.4158,7999.94,carbon
98.7301,4047.18,carbon
98.6261,14991.5,carbon
98.7468,9175.09,carbon
97.2232,8322.59,carbon
94.3234,4785.83,carbon
103.983,9477.52,carbon
102.123,7111.82,carbon
95.1898,5122.62,carbon
186.533,8791.97,alpha
224.978,9197.87,alpha
101.788,5108.37,carbon
103.991,4122.12,carbon
101.422,8534.11,carbon
107.341,5934.73,carbon
113.463,4240.54,carbon
86.2803,6384.88,carbon
113.162,10138.7,carbon
179.143,8171.19,alpha
97.4033,8285.61,carbon
103.006,9256.78,carbon
174.453,10516.7,alpha
102.274,5414.78,carbon
89.0699,9644.07,carbon
105.581,21407.8,carbon
91.9427,7300.79,carbon
96.1598,4233.9,carbon
95.6689,9581.2,carbon
0,12844.1,others
101.423,8258.11,carbon
94.3756,8977.06,carbon
162.788,8997.19,alpha
95.3264,7540.69,carbon
101.784,5633.02,carbon
87.4658,10776.9,carbon
103.173,25283,carbon
206.537,9067.35,alpha
104.102,20000.2,carbon
101.645,9103.53,carbon
94.0208,11579.4,carbon
96.1231,5674.87,carbon
96.8088,6581.91,carbon
102.3,8400.92,carbon
183.9,11016.4,alpha
99.7008,6411.37,carbon
99.4505,9663.71,carbon
92.193,6490.07,carbon
99.8033,7336.35,carbon
101.177,12280.1,carbon
95.5439,4477.71,carbon
105.979,7469,carbon
90.4175,11156.2,carbon
103.782,8766.99,carbon
194.235,9786.17,alpha
103.834,9506.73,carbon
99.2464,8461.7,carbon
100.974,10032.1,carbon
91.1286,8795.4,carbon
101.741,6981.21,carbon
95.6185,4643.74,carbon
90.2775,10123,carbon
93.4123,18025.2,carbon
147.792,7652.05,alpha
97.0966,8912.69,carbon
94.0984,5438.75,carbon
95.5111,12388.4,carbon
94.0995,5785.43,carbon
102.887,4759.61,carbon
107.523,6612.85,carbon
97.6125,13054.2,carbon
95.6921,5845.16,carbon
104.289,7764.11,carbon
105.83,8914.42,carbon
100.97,10673.4,carbon
96.7747,3432.14,carbon
195.106,10531.8,alpha
181.111,10763.7,alpha
91.539,8286.81,carbon
93.6825,15319.2,carbon
84.9779,13102.2,carbon
97.7934,8414.29,carbon
216.151,9409.48,alpha
93.2353,5166.54,carbon
98.5541,7798.17,carbon
227.19,10199.3,alpha
107.951,4078.7,carbon
180.364,19428.5,2alphas
95.1207,8317.09,carbon
104.205,10885.5,carbon
149.967,10759.5,alpha
98.2616,6149.32,carbon
105.656,6321.79,carbon
96.1136,9114.29,carbon
94.2612,10497.7,carbon
97.455,8003.24,carbon
167.594,7332.64,alpha
99.1919,6213.88,carbon
111.24,4689.56,carbon
205.717,10245.5,alpha
155.593,9654.11,alpha
178.862,8282.09,alpha
94.949,5354.19,carbon
94.1802,3637.91,carbon
110.348,4392.04,carbon
98.1975,9946.82,carbon
107.232,9959.27,carbon
123.981,9501.84,alpha
100.322,4261.31,carbon
102.057,8375.11,carbon
99.6252,9808.23,carbon
193.54,10096.8,alpha
96.0185,5143.52,carbon
103.994,7221.69,carbon
110.857,3596.95,carbon
106.592,3585.72,carbon
97.2755,12649.4,carbon
107.178,4615.38,carbon
122.449,4755.76,carbon
98.3673,15767.4,carbon
95.0051,5486.9,carbon
202.324,10005.9,alpha
102.702,5251.44,carbon
97.2349,8978.36,carbon
0,7790.72,others
0.867723,10944.7,others
118.29,8067.62,others
106.355,6111.54,carbon
100.519,6960.24,carbon
102.847,6801.37,carbon
93.3441,5857.52,carbon
92.9642,4802.09,carbon
95.529,7093.28,carbon
111.326,4983.63,carbon
103.93,10434,carbon
155.312,9910.66,alpha
93.3162,5707.81,carbon
98.6597,26263.8,carbon
94.0985,5125.88,carbon
206.422,10200.3,alpha
105.427,10705.7,carbon
92.381,12045.6,carbon
105.931,13662.5,carbon
102.752,7213.34,carbon
100.615,9940.79,carbon
0.456348,11980.4,others
106.262,4900.45,carbon
98.2527,17488,carbon
94.0375,4884.37,carbon
99.9902,5032.06,carbon
124.217,4418.89,carbon
94.053,12037.5,carbon
99.7375,7156.52,carbon
105.72,7717.16,carbon
95.7062,3681.83,carbon
99.9538,14063.6,carbon
93.1669,8156.9,carbon
94.963,7228.78,carbon
95.922,4038.37,carbon
97.1281,10374.7,carbon
231.504,9100.51,alpha
98.8479,8796.87,carbon
102.023,6928.43,carbon
177.054,10731.7,alpha
98.0909,8607.35,carbon
93.1192,12624.5,carbon
197.78,10106.9,alpha
106.841,9686.34,carbon
98.5454,12110.4,carbon
232.48,9832.69,alpha
97.3886,18486.6,carbon
95.4246,6690.53,carbon
95.3497,8279.85,carbon
98.3107,4429.69,carbon
96.3606,15012.6,carbon
97.8557,6714.72,carbon
163.921,7476.98,alpha
100.119,7248.51,carbon
126.649,9418.95,alpha
101.547,12367.2,carbon
95.8182,6515.36,carbon
103.485,18024,carbon
98.1923,3477.21,carbon
104.414,3925.42,carbon
95.2073,7529.02,carbon
247.57,10104.4,alpha
144.144,9245.73,alpha
197.057,9398.11,alpha
175.926,10162.6,alpha
101.142,6786.98,carbon
97.7415,10425.5,carbon
256.783,11099.6,alpha
111.518,3919.47,carbon
0,12145.7,others
97.6982,4841.64,carbon
97.1269,14050.7,carbon
110.471,6570.44,carbon
104.621,8468.86,carbon
244.889,10085.9,alpha
95.6006,19854.1,carbon
97.9896,10694.3,carbon
184.639,7685.44,alpha
103.369,7520.29,carbon
87.8201,6888.05,carbon
175.082,8121.07,alpha
96.1448,11704.8,carbon
98.3846,7114.03,carbon
90.1017,7227.33,carbon
108.319,4800.47,carbon
93.7845,11160.1,carbon
84.1069,8907.85,carbon
100.409,9214.82,carbon
96.5997,5987.66,carbon
103.298,5906.76,carbon
96.0939,8613.14,carbon
101.091,6619.1,carbon
89.9983,5085.62,carbon
108.762,4699.52,carbon
237.714,9564.76,alpha
95.8778,7924.72,carbon
105.777,11787.6,carbon
98.3948,7046.86,carbon
114.409,8673.64,carbon
95.6098,4986.82,carbon
94.6642,10921,carbon
96.1048,7206.93,carbon
90.5745,6660.71,carbon
99.4064,6176.94,carbon
97.7243,6713.07,carbon
94.0831,5389.54,carbon
95.6709,13303.7,carbon
214.91,10382.8,alpha
97.2355,9264.86,carbon
98.0935,8137.66,carbon
87.6431,4799.56,carbon
210.265,9725.16,alpha
110.288,5209.62,carbon
106.414,4643.4,carbon
98.8354,15063.8,carbon
107.166,6640.89,carbon
208.907,10031.1,alpha
109.602,4631.1,carbon
93.7364,6290.64,carbon
104.075,10620.6,carbon
217.059,10105.1,alpha
96.4964,19156.4,carbon
99.1535,4509.63,carbon
160.277,9838.17,alpha
98.7311,8631.2,carbon
94.7518,4518.11,carbon
90.1827,5810.29,carbon
105.218,6197.53,carbon
91.0853,6429.66,carbon
203.798,9952.05,alpha
120.697,4930.55,carbon
92.4994,11686,carbon
83.067,4808.82,carbon
236.771,9744.61,alpha
94.5753,12867.8,carbon
106.157,8518.93,carbon
97.5655,9022.75,carbon
103.257,7237.49,carbon
84.1916,7665.29,carbon
105.768,4969.84,carbon
90.6003,5569.25,carbon
102.068,14950.3,carbon
86.7747,5003.86,carbon
97.5349,6247.79,carbon
97.4894,21431.3,carbon
97.3871,13440.8,carbon
116.226,5243.31,carbon
98.9417,5433.25,carbon
154.766,9232.44,alpha
217.675,10537.2,alpha
105.841,10168.8,carbon
99.8458,10541.2,carbon
94.8048,12542.5,carbon
106.208,5383.42,carbon
89.5834,4818.2,carbon
104.672,6203.77,carbon
102.122,6501.25,carbon
91.3665,6220.78,carbon
92.2309,32481.7,carbon
98.8797,4320.66,carbon
93.607,4669.51,carbon
85.0335,5151.56,carbon
101.844,6774.33,carbon
97.4342,13039.7,carbon
197.981,9450.78,alpha
89.2516,4593.71,carbon
100.877,5655.43,carbon
240.687,10971.6,alpha
102.05,7984.03,carbon
103.87,5379.39,carbon
153.919,10199,alpha
170.778,10059.5,alpha
92.7111,7937.66,carbon
105.031,4013.95,carbon
94.7029,12570.6,carbon
103.431,6960.46,carbon
104.632,10312,carbon
207.396,10687.4,alpha
216.899,10316.5,alpha
194.598,7109.15,alpha
97.9898,10162.5,carbon
187.755,7323.69,alpha
99.1307,12507.1,carbon
93.8536,7652.65,carbon
102.997,5973.1,carbon
98.061,5346.38,carbon
94.3632,5753.57,carbon
101.031,7383.44,carbon
97.3961,16018.1,carbon
100.412,8996.73,carbon
204.279,9698.12,alpha
93.4391,7372.19,carbon
129.579,4039.25,carbon
96.9828,4569.04,carbon
98.9323,31082.1,carbon
172.205,10884.3,alpha
228.798,10378.5,alpha
98.9514,8370.3,carbon
101.179,11157.6,carbon
137.172,9724.61,alpha
99.1929,3600.86,carbon
94.5727,7941.85,carbon
93.1538,4823.19,carbon
101.792,7792.44,carbon
99.6827,6238.29,carbon
98.2927,3790.13,carbon
112.393,8962.32,carbon
175.441,9976.24,alpha
89.7812,6231.33,carbon
108.69,5761.29,carbon
103.975,13309.1,carbon
99.0347,31169.8,carbon
131.361,9459.55,alpha
101.379,6475.41,carbon
110.514,3648.16,carbon
92.4505,4472.59,carbon
99.954,17941.9,carbon
92.0266,8278.28,carbon
191.236,9802.31,alpha
89.4915,6395.96,carbon
88.0108,25913.1,carbon
91.8119,24437.3,carbon
93.3102,7960.77,carbon
102.443,5625.49,carbon
100.869,4695.89,carbon
172.763,7174.16,alpha
108.291,6036.6,carbon
92.1717,9273.44,carbon
94.891,5228.8,carbon
86.5374,7492.03,carbon
95.5395,4805.74,carbon
107.82,3543.79,carbon
103.061,8807.91,carbon
96.7498,9578.62,carbon
108.923,9698.12,carbon
101.716,7652.09,carbon
92.8999,6967.41,carbon
112.083,3786.61,carbon
131.683,7112.19,carbon
99.6471,6630.25,carbon
99.2107,5507.07,carbon
94.2057,7840.25,carbon
101.133,11672.4,carbon
107.16,6218.04,carbon
218.702,10223.4,alpha
97.9335,8991.57,carbon
96.416,11518.3,carbon
241.807,10327.4,alpha
101.956,4367.58,carbon
213.33,10439.5,alpha
90.6768,6500.06,carbon
99.4997,9717.28,carbon
108.735,10421.2,carbon
100.055,5943.52,carbon
101.936,14549.9,carbon
107.634,4291.77,carbon
100.739,9890.25,carbon
104.745,5710.65,carbon
99.8596,8450.18,carbon
172.596,10629.7,alpha
94.0614,6757.98,carbon
112.077,4889.37,carbon
98.6734,13201.3,carbon
112.275,6424.91,carbon
94.1628,6065.97,carbon
107.432,6713.33,carbon
107.456,8926.78,carbon
102.274,5112.7,carbon
86.4022,6351.04,carbon
191.929,10393.7,alpha
101.216,13499.6,carbon
210.447,10172.9,alpha
105.196,14710,carbon
101.665,7492.24,carbon
102.318,14032.8,carbon
99.1055,4988.69,carbon
92.7332,5010.9,carbon
100.51,4672.68,carbon
98.2871,6054.73,carbon
94.3145,10899.7,carbon
101.989,6448.72,carbon
101.593,5891.93,carbon
104.195,6219.14,carbon
102.923,7800.23,carbon
110.217,8172.81,carbon
90.9593,4841.93,carbon
102.097,10883.3,carbon
236.788,9920.09,alpha
101.497,7558.68,carbon
92.4226,8284.04,carbon
101.399,5009.29,carbon
95.1171,6140.53,carbon
199.045,10867.3,alpha
108.244,8984.37,carbon
109.391,6356.31,carbon
224.493,10863.9,alpha
94.1472,13042.2,carbon
121.129,5137.44,carbon
95.7802,11067.1,carbon
176.12,10350.1,alpha
92.8847,6020.21,carbon
105.102,4455.04,carbon
102.682,5459.92,carbon
90.3168,12146.7,carbon
96.7504,5989.48,carbon
101.026,8114.06,carbon
89.9048,5516.98,carbon
95.6853,5310.29,carbon
93.3984,3873.15,carbon
95.9384,5592.83,carbon
96.7732,5016.64,carbon
88.7199,5200.57,carbon
191.686,8754.66,alpha
97.7789,7942.45,carbon
107.334,4695.32,carbon
221.15,9182.93,alpha
107.395,5742.24,carbon
104.388,18626.6,carbon
100.848,7580.57,carbon
89.5435,4089.67,carbon
98.2491,5210.19,carbon
96.8663,7887.03,carbon
97.742,8644.5,carbon
96.8672,9769.95,carbon
101.281,5713.28,carbon
100.426,8301.57,carbon
102.211,9466.53,carbon
103.305,4485.18,carbon
99.9863,4580.63,carbon
226.137,9453.09,alpha
95.898,5145.38,carbon
104.176,5564.25,carbon
201.432,10642,alpha
92.374,10501.9,carbon
193.323,7727.92,alpha
111.995,4886.68,carbon
103.729,5167.98,carbon
93.2736,18885.6,carbon
104.488,7704.13,carbon
110.754,3921.25,carbon
88.7688,7661.01,carbon
233.619,10201.6,alpha
94.8645,11973.2,carbon
222.492,10666.2,alpha
104.749,11573.4,carbon
103.807,5839.81,carbon
88.8786,9887.38,carbon
93.9803,7440.31,carbon
96.1793,10332.4,carbon
202.937,9610.13,alpha
